2021-02-22 08:02:28,145795,125
2021-02-22 09:28:17,145798,125
2021-02-22 10:10:06,145807,125
2021-02-22 11:00:56,145808,125
2021-02-22 12:01:15,145813,125
2021-02-22 13:01:07,145819,125
2021-02-22 14:01:25,145820,125
2021-02-22 15:00:57,145819,125
2021-02-22 16:01:15,145831,125
2021-02-22 17:00:55,145834,125
2021-02-22 18:01:01,145847,125
2021-02-22 19:01:14,145855,125
2021-02-22 20:01:20,145867,125
2021-02-22 21:00:49,145873,125
2021-02-22 22:00:54,145880,125
2021-02-22 23:01:12,146131,170
2021-02-23 00:01:34,146246,169
2021-02-23 01:18:15,146259,169
2021-02-23 02:01:01,146262,169
2021-02-23 03:00:52,146269,169
2021-02-23 04:01:16,146271,169
2021-02-23 05:00:59,146274,169
2021-02-23 06:01:18,146273,169
2021-02-23 07:01:03,146275,169
2021-02-23 08:01:59,146278,169
2021-02-23 09:28:10,146287,169
2021-02-23 10:09:45,146286,169
2021-02-23 11:01:04,146291,169
2021-02-23 12:01:00,146296,169
2021-02-23 13:00:58,146308,169
2021-02-23 14:01:03,146323,169
2021-02-23 15:01:14,146323,169
2021-02-23 16:01:29,146322,169
2021-02-23 17:01:13,146325,169
2021-02-23 18:01:14,146333,169
2021-02-23 19:00:55,146338,169
2021-02-23 20:01:18,146337,169
2021-02-23 21:08:54,146333,169
2021-02-23 22:01:02,146338,169
2021-02-23 23:01:17,146374,170
2021-02-24 00:01:29,146390,169
2021-02-24 01:20:03,146395,169
2021-02-24 02:00:57,146393,169
2021-02-24 03:00:59,146393,169
2021-02-24 04:01:07,146393,169
2021-02-24 05:01:17,146392,169
2021-02-24 06:01:04,146394,169
2021-02-24 07:01:12,146394,169
2021-02-24 08:02:08,146394,169
